team,season,mean_pa,mean_avg,mean_slg,mean_iso,mean_babip,mean_obp,mean_w_oba,mean_w_rc,mean_bsr,mean_off,mean_war
astros,2002,152.4878048780488,0.2619888035828535,0.4190750159948816,0.15714715291106846,0.29659692898272555,0.33642018554062697,0.32839283429302624,94.29942418426104,-0.23451695457453617,3.8960332693538073,1.7853326935380678
astros,2003,143.63636363636363,0.26270632911392405,0.43195632911392406,0.169278164556962,0.2896102848101266,0.3352729430379747,0.33235348101265827,96.97768987341772,0.705379746835443,6.95121835443038,2.567958860759494
astros,2004,149.26190476190476,0.26676838411229864,0.43770011166055195,0.1710295102887223,0.29348141649385867,0.34057377572180575,0.33452719732014674,98.03844313287605,0.786696442813846,7.128457489232733,2.1810496091880687
astros,2005,170.52777777777777,0.2563834500733018,0.40899381006678615,0.15256409838735951,0.2870013031438345,0.32175663788890696,0.31717038605636094,89.82863658576315,0.44645707769995124,0.7592767551718523,1.7865776185046423
astros,2006,162.2051282051282,0.25413199494151123,0.41011871640847297,0.1558133101485931,0.2829086310464749,0.33026304141637686,0.3203129939930446,89.44261776794183,0.5352039203288017,-1.2638792285804614,1.6799083148909264
astros,2007,154.2439024390244,0.25915828589500317,0.4113763440860215,0.15227703984819735,0.28904775458570525,0.3282428842504744,0.3234701138519924,91.65338393421885,-1.5855313092979126,0.26179633143580044,1.0545540796963946
astros,2008,147.58536585365854,0.26251165096678236,0.4155005784167906,0.15281275822178153,0.2948914229053049,0.32199239795075196,0.3216412163278797,93.44257147578912,0.30056189059659555,3.3326722855726327,2.136027102958189
astros,2009,143.8095238095238,0.2599384105960265,0.40026076158940394,0.14041986754966887,0.2914382450331126,0.3183023178807947,0.31406109271523175,89.37450331125828,-1.3048675496688742,0.7858609271523176,1.4843874172185432
astros,2010,125.10416666666667,0.24665995004163196,0.36096386344712744,0.11413189009159033,0.286267443796836,0.30206194837635303,0.2942119900083264,79.22081598667776,-0.02251457119067442,-3.880649458784346,0.7107577019150708
astros,2011,130.85106382978722,0.25685235772357723,0.372939674796748,0.11594813008130081,0.3072320325203252,0.3097562601626016,0.3005978861788618,87.62211382113821,-0.1275934959349594,-0.9878699186991868,0.9374146341463415
astros,2012,120.28,0.23511124043897574,0.370027435982707,0.13492068506817426,0.2863382108413701,0.3006647821749252,0.29473594945128034,82.23312271366811,-0.4698037911539741,-3.841885600266046,0.458463584968407
astros,2013,120.4,0.239296511627907,0.3759164451827242,0.13639435215946843,0.3044627906976744,0.2985598006644518,0.2975945182724252,84.82109634551495,-0.7863953488372094,-4.543704318936877,0.45813953488372094
astros,2014,126.14583333333333,0.24118348472336912,0.3825658133773741,0.14132485549132948,0.29256366639141207,0.3095352601156069,0.30769397192402975,98.31296449215525,0.22592898431048725,2.070239471511148,1.2041783649876137
astros,2015,132.02173913043478,0.24902963938745265,0.4362621439156924,0.18706191338712333,0.2908058620121851,0.3154006257204018,0.3246428453811955,108.31631812942533,0.11274493660464353,5.757763872879961,1.9221801416104067
astros,2016,144.27906976744185,0.24690006447453255,0.4174097356544165,0.17061476466795614,0.2958297872340426,0.3184102192134107,0.3167822372662798,101.18375241779498,-0.04472920696324951,7.491618310767247,2.540232108317215
astros,2017,136.32608695652175,0.2819441875298995,0.47861282092170304,0.19659575825227238,0.30853978631797163,0.3456437569765588,0.3486386541221496,121.23345558922021,0.25278265029500874,16.53109551905597,2.9688725881039706
astros,2018,149.90243902439025,0.25509274324764075,0.4260989261308168,0.17109811259355678,0.2884420761470875,0.32930914415880247,0.32660933940774484,109.12772534982102,-0.1845102505694761,9.378603970061828,2.3189716889033516
astros,2019,142.0888888888889,0.2741215201751642,0.49696262120738194,0.22275367532061308,0.2972053487644667,0.35232702533625276,0.3545362840162653,125.15530184548014,-0.9591961213637786,18.901595245542694,3.265764779480763
athletics,1998,202.67741935483872,0.257463632022919,0.39757440713035175,0.13998026420499762,0.29661435619926785,0.33736065573770496,0.32638962279166006,93.7992996975967,0.5638070985198154,1.9150724176348877,0.91201655260226
athletics,1999,268.4166666666667,0.2593665010866191,0.4472416951257373,0.1878849736106799,0.285965693883887,0.3544447376591121,0.3510423781434337,106.48276932629618,-0.3210183172927662,8.809329400807203,1.6776156473144987
athletics,2000,194.9090909090909,0.27016075870646766,0.45936831467661693,0.189080223880597,0.30036209577114426,0.35948087686567165,0.3561260883084577,109.09514925373135,0.34339241293532335,9.647605721393035,2.064878731343284
athletics,2001,205.96774193548387,0.26446859827721225,0.4409620986687549,0.1764570086139389,0.2879550509005482,0.34556037588097105,0.33814878621769773,107.83993735317149,0.031746280344557544,9.81832419733751,2.9188880187940485
athletics,2002,153.4390243902439,0.2605422031473534,0.43108567795263075,0.170344619297409,0.2834860912414561,0.33906533142584644,0.336414242568749,106.50739151168335,0.6853918295978381,6.359529486568114,1.9297408996979812
athletics,2003,150.9512195121951,0.2539667151397641,0.4162094037809016,0.16184310874131524,0.27305348198416546,0.3263797059298756,0.3221806430764259,94.80594603328485,0.863402811439651,0.6930037162708027,1.4523671029245433
athletics,2004,179.41666666666666,0.26994705062703206,0.43318857408267536,0.16337018114259175,0.2991506425143211,0.3433045363059297,0.3368742839448831,102.00712184548692,-0.1687258089487536,5.139263043814832,2.143907725654126
athletics,2005,153.0487804878049,0.26228637450199205,0.40699490039840636,0.14472876494023904,0.28122549800796814,0.33009737051792826,0.3231439043824701,98.87059760956176,1.0527011952191234,2.1392031872509962,1.9727330677290835
athletics,2006,157.025,0.2593145995860532,0.41262123865626493,0.15341553892692247,0.28184094889348826,0.3402294220665499,0.32829310619328134,97.36491004617099,-1.0764527941410602,0.061375577137398926,1.6481451998089476
athletics,2007,117.87037037037037,0.2564416339355852,0.409081068342498,0.15271107619795757,0.2931869599371563,0.33755883739198744,0.3283514532600157,99.34234092694423,0.09523959151610366,2.4907776904948937,1.4516889238020425
athletics,2008,120.3529411764706,0.24158145975887912,0.36971700879765396,0.12797979797979797,0.2893095470837406,0.31768018898664063,0.30593222548061255,86.1591723688498,0.7692407950472467,-4.054740957966764,1.3159661127403062
athletics,2009,122.49019607843137,0.2615674723867456,0.39723179125980473,0.1356638386425484,0.29726780854810314,0.3281527133023851,0.32016856090923645,93.65295341764046,0.903953897870978,-0.027661277413158294,1.2259644629422122
athletics,2010,124.83673469387755,0.25640869707372893,0.3784557789766225,0.12172715383357856,0.2984374693477195,0.32424276606179503,0.3129117214320745,94.61402648357038,1.5997547817557625,1.7765571358509074,1.97320581984633
athletics,2011,127.16666666666667,0.24379079292267364,0.3689287352555701,0.12525720838794235,0.2825861730013106,0.3112157601572739,0.30127522935779816,89.46772608125819,-0.024967234600262147,-2.132749017038008,0.8950032765399738
athletics,2012,123.66,0.23820184376516254,0.4043682678311499,0.16626783114992724,0.28306097363739285,0.31024454148471614,0.31098722303089116,97.46563157043506,1.865857997735727,2.7834384602943554,1.4841662623322012
athletics,2013,141.11363636363637,0.2543923337091319,0.41886809470124015,0.1647450475116766,0.28860573361249797,0.3265511354485424,0.32682783056852954,107.97326461588017,0.9071025930101465,8.644516025124819,2.365453374134321
athletics,2014,138.77777777777777,0.2441138510808647,0.38066277021617295,0.13643891112890313,0.27914459567654126,0.31922385908726986,0.3112228983186549,102.4400320256205,0.4662610088070457,4.215564451561249,1.7249799839871898
athletics,2015,118.67307692307692,0.2508010046994004,0.3951105169340463,0.1443198833252309,0.28766925943931293,0.3121215362177929,0.30795673310646576,95.3578026251823,0.010354885755955395,-0.42584670231729044,0.9939231891103549
athletics,2016,118.07843137254902,0.24568814347392895,0.39442560611092664,0.1487246761873132,0.27874842245101294,0.3039644636333444,0.3017313184988376,89.22700099634673,-1.318980405181003,-2.656160743938891,0.5817170375290601
athletics,2017,113.44444444444444,0.2459729023832844,0.4362917074763304,0.19035292197192297,0.2936766242246164,0.3193912830558276,0.3226758080313418,103.35079986940907,-0.2467515507672217,4.872853411687887,1.3522690173032974
athletics,2018,118.01886792452831,0.25253509192645884,0.4398097521982414,0.18728345323741008,0.29433333333333334,0.3253681854516387,0.3293218225419664,111.08617106314948,-0.5978097521982414,9.548137490007994,2.933317346123102
athletics,2019,127.93877551020408,0.24904099537406285,0.44926718774924235,0.19991944488754188,0.28188419205614934,0.32711820066996333,0.32737135109267823,106.77715744137821,0.1966980379645876,8.803301962035412,2.692885627691817
blue_jays,1998,225.82142857142858,0.26561410722758183,0.44816194844219515,0.18258121145026096,0.29373841530918865,0.33940708524434604,0.342637830143919,102.33512573145659,0.32138225525857983,4.091301597343033,1.9738257156413095
blue_jays,1999,167.6315789473684,0.2799973312401884,0.4580952904238619,0.17807189952904237,0.3088094191522763,0.3521124018838305,0.353125431711146,104.27142857142857,0.27781789638932497,9.266813186813186,2.2036263736263737
blue_jays,2000,197.6875,0.2758223205817262,0.4710102750553273,0.19527426493834968,0.29643297502371163,0.3409917799557382,0.3494336073348087,100.87590894720202,0.18978817578248497,7.397486563389187,2.224201707239962
blue_jays,2001,232.74074074074073,0.26308402291534055,0.4309027689369828,0.16781954169318905,0.29306444939528964,0.3249522597071929,0.3242753023551878,94.27355187778485,0.5927753023551878,2.5187778485041377,1.5774188415022279
blue_jays,2002,138.44444444444446,0.26141861958266455,0.4318139646869984,0.1702271268057785,0.2962916532905297,0.3270937399678973,0.3290817014446228,96.64349919743178,1.035521669341894,4.377624398073836,1.8356982343499197
blue_jays,2003,159.1,0.2793133249528598,0.45595128849780014,0.17678095537397862,0.3130001571338781,0.34873680075424257,0.3473812067881835,107.81238214959146,-0.23563796354494032,9.127199874292897,1.7449245757385294
blue_jays,2004,131.4468085106383,0.2599925542246682,0.4044749109744254,0.1445169957915183,0.2962487860148915,0.3282164130786662,0.3199294269990288,87.68841048883134,-0.004936872774360571,-4.173049530592425,1.2592910326966655
blue_jays,2005,168.45945945945945,0.2649403176640462,0.40672581421466386,0.1418065137173111,0.29554532327931976,0.3307206802502808,0.3232077651211295,94.04636611583507,1.1667736242579818,-0.6037221241777635,1.6144232311888338
blue_jays,2006,148.5952380952381,0.2842510815574427,0.4631857074186829,0.17894135555199486,0.30646547027719917,0.3482097420285211,0.34870389360679377,107.17561288255088,-0.7997436308283928,6.784810126582278,2.396218554718795
blue_jays,2007,134.7173913043478,0.25906196546716154,0.42013409714377925,0.161225754397289,0.2904548975310634,0.32651153784089076,0.325619009197999,95.32773922865903,-0.8200096821042437,1.0909472325318696,1.6830401807326127
blue_jays,2008,143.97674418604652,0.2635596834114037,0.3984569536423841,0.1347806493296721,0.29483718300759165,0.3308425133257955,0.3216020029074463,93.51235664674527,-0.6410596026490066,-1.0701340655790665,1.5488450977225003
blue_jays,2009,144.5909090909091,0.2661101854762653,0.44035507701980514,0.1742376611128576,0.2900639735932097,0.3324756365922666,0.33712763281986796,101.30792203709525,1.229974850675888,4.902577805721471,1.8406947500785917
blue_jays,2010,138,0.24839772727272727,0.45578277338603423,0.20731505270092226,0.2694667325428195,0.31211248353096177,0.3332593873517786,105.23764822134387,-0.980270092226614,5.738076416337287,1.901844532279315
blue_jays,2011,117.16981132075472,0.2500363929146538,0.41594702093397745,0.16589114331723026,0.2829233494363929,0.31654283413848633,0.3193230273752013,96.92173913043479,0.5045893719806764,4.1448631239935585,1.2939452495974235
blue_jays,2012,112.85185185185185,0.2452538562520512,0.40829684936002625,0.16304299310797507,0.2805265835247785,0.3091595011486708,0.3109852313751231,91.84657039711192,0.3792911060059075,-1.312274368231047,1.298490318345914
blue_jays,2013,116.0754716981132,0.2527213914174252,0.4119219765929779,0.15913394018205462,0.2843616710013004,0.317467977893368,0.3200902145643693,99.17831599479844,0.2937418725617685,3.3694895968790637,1.4434167750325098
blue_jays,2014,112.12727272727273,0.2588264958650884,0.4151459380574023,0.1564994324631101,0.2942445273228474,0.3223901410734555,0.3250445921842062,106.63401978271445,0.17022863628993024,9.28020107021242,2.031149667585536
blue_jays,2015,119.82692307692308,0.2679411009468785,0.4583845289680629,0.19029722355962125,0.2965246348900658,0.3394174289841117,0.3441351307976248,117.33525918793131,1.0956668271545498,14.73148772267694,3.1865832129674208
blue_jays,2016,127.20408163265306,0.2477830900048131,0.427789186587518,0.17969292475533452,0.2879428846462378,0.3294885287983315,0.326736723888978,104.19926199261992,-0.906818546446334,8.040654580458847,2.5942724209850794
blue_jays,2017,102.56666666666666,0.24003298667533313,0.41273285667858306,0.17278404289892754,0.2754728631784205,0.31205898602534937,0.31134936626584336,92.46717582060448,-1.7195157621059474,-2.62595060123497,1.0026486837829054
blue_jays,2018,96.44444444444444,0.24338973008558262,0.4264063528637262,0.18308936800526662,0.2876928900592495,0.311697827518104,0.31852073732718894,100.56221198156682,-2.179213298222515,-1.421774193548387,0.7750822909809084
blue_jays,2019,99.85245901639344,0.23615383352487276,0.4276463634871121,0.19178345099326877,0.2780336562140864,0.30502626826465273,0.30973978000328356,91.86422590707602,-0.8384173370546708,-3.3114923657855857,0.7926284682318174
braves,1998,182.85294117647058,0.2715451182242239,0.4517982949975872,0.18041177416760493,0.3004884992761782,0.3411532893678624,0.34475020106160525,107.75856522438475,0.1848479974264115,11.59679909924401,3.1311404214251244
braves,1999,181.45714285714286,0.2660960478664777,0.4373397890096048,0.1711966619430011,0.28852936545425917,0.3403156983152259,0.3372561801291135,95.04330026767438,-0.01993386868209726,4.674507951503699,2.1960951031333646
braves,2000,174.30555555555554,0.2713018326693227,0.42707426294820716,0.1560957768924303,0.30104478087649406,0.34508334661354584,0.3376615139442231,95.4419123505976,0.3734661354581673,6.903155378486055,2.517003984063745
braves,2001,170.88888888888889,0.2602083875162549,0.4118922301690507,0.15175568920676202,0.28816710013003904,0.32256160598179456,0.31615929778933677,89.3218465539662,-0.2575585175552666,1.9126625487646305,1.9929453836150846
braves,2002,163.78947368421052,0.2604487467866324,0.41146915167095116,0.150959029562982,0.290364235218509,0.3301678984575836,0.32134077763496144,93.543059125964,-0.2671754498714653,2.9520244215938307,2.032101542416452
braves,2003,187.58823529411765,0.2837870805895265,0.4760130134838507,0.1923574788334901,0.3010208529319536,0.3476508309814989,0.3529548447789276,111.89714644089057,1.5104421448730008,17.361523988711195,3.5589526497334587
braves,2004,162.53846153846155,0.2699946363779776,0.4350509544092128,0.1649320082031866,0.30820823473734027,0.3419064521217857,0.33484902981542825,99.87679444707368,0.9962139138665405,8.12156491560183,2.5946206026187095
braves,2005,137.46666666666667,0.26483462657613965,0.4357290656320724,0.17069738118331718,0.29673246039443907,0.33195602974458455,0.3307397348852247,99.86614936954413,0.3046071774975752,6.033430326543809,2.565502748140964
braves,2006,139.64444444444445,0.26992202418841504,0.4545491725015914,0.18484436664544873,0.3009548058561426,0.3348357733927435,0.3374611712285168,100.14369828134946,-0.46193507320178234,5.67396562698918,2.184261616804583
braves,2007,127.48,0.27401380608722936,0.4345147474113587,0.16052667085032946,0.3108915908377785,0.33832114841543776,0.3357430185127078,99.35472230938187,-0.5628961405710701,5.523109507373706,2.508722936931283
braves,2008,129.9591836734694,0.2703894472361809,0.4086193467336684,0.13805637562814072,0.30752842336683417,0.3441472989949749,0.33094550879396983,99.22691582914572,-0.3600031407035176,4.916739949748744,2.164070351758794
braves,2009,140.77777777777777,0.2628162588792423,0.40456132596685085,0.14174569850039465,0.29871507498026834,0.33763062352012624,0.32589408050513025,97.0915548539858,-1.5536700868192581,2.1919968429360694,1.6704183109707973
braves,2010,145.3953488372093,0.25744545745361486,0.40042370441458736,0.14293042226487523,0.2998269353806782,0.3381269993602047,0.3264435380678183,99.8080614203455,-0.0617402431222009,4.2025431861804226,1.7901471529110684
braves,2011,137.0888888888889,0.2427934835467661,0.38677062733019935,0.143992057059491,0.2833326308964176,0.3070403631058518,0.3047934835467661,90.88118009401848,-0.8911817150267466,0.03371697195655719,1.5196790403631057
braves,2012,149.41463414634146,0.24669441723800195,0.38890124061377734,0.14201730329742085,0.29357802807704864,0.3187411034933072,0.308545217107411,92.45135488083578,1.5011753183153769,5.461345086516487,2.7745674175644792
braves,2013,139.38636363636363,0.24806815587803685,0.4010521767487364,0.15305348116745476,0.29726218816240013,0.3205132887656938,0.3173218653187673,101.45882928420023,-0.30849502690363606,5.303782814283384,2.1576063916517203
braves,2014,155.48717948717947,0.24058921503957784,0.3604450857519789,0.11990550791556728,0.2975291886543535,0.3036195580474934,0.29510801451187335,86.15089050131927,-0.6221635883905013,0.0971635883905012,1.6659465699208444
braves,2015,100.56666666666666,0.24988034471329135,0.3575828637719589,0.10793768644348692,0.29489260855154126,0.3128490222074909,0.29420599933708985,84.0372886973815,-0.12888631090487232,-2.4354325488896253,0.9998176997016903
braves,2016,103.2,0.2547879521963824,0.38524563953488367,0.1305405361757106,0.3069444444444444,0.3195875322997416,0.30353020025839794,86.63468992248062,-0.38583656330749355,-0.04773901808785589,1.1805555555555556
braves,2017,126.85714285714286,0.2621433397683398,0.4114747425997426,0.1496891891891892,0.3023798262548263,0.32456756756756755,0.3143626126126126,89.54890604890605,0.004021879021878999,-0.7372586872586875,1.2921975546975548
braves,2018,107.77586206896552,0.25678275475923856,0.4173444248920173,0.1606114221724524,0.2995981442969125,0.3232738761798112,0.31809726443769,96.97776355783074,1.2307950727883537,6.687649976003839,2.557926731722924
braves,2019,126.04,0.25810123770231674,0.4532500793398921,0.1953279911139321,0.30420913995556964,0.33566217073944776,0.3313548079974611,101.83021263091082,1.1845604569977786,10.754807997461123,2.513551253570295
brewers,1998,168.43243243243242,0.2596662387676508,0.39623764441591786,0.13643019897304237,0.29098716302952504,0.3292503209242619,0.32043340821566113,90.61312580231065,-0.7108151476251605,1.3988607188703464,1.9061136071887035
brewers,1999,160.825,0.27261417690035755,0.42672625524638585,0.15413508471941553,0.3069905176434012,0.3513149385978548,0.34115995647442876,96.51546712264884,0.11329084408518579,4.3308098865226174,1.6207057360485
brewers,2000,158.875,0.24536774193548389,0.4032336742722266,0.1578498819826908,0.28304232887490166,0.3245881982690794,0.3185809598741149,82.37859952793076,-0.41386309992132175,-6.2778914240755315,0.946750590086546
brewers,2001,142.97674418604652,0.2508103448275862,0.425621828236825,0.17476317501626545,0.2986787573194535,0.3179041964866623,0.3194505530253741,89.77797657774886,-0.32099869876382564,0.19051724137931056,1.2895575797007157
brewers,2002,124.14285714285714,0.25251339799441064,0.3898393884596416,0.13748561565017262,0.29528998849252014,0.3197111622554661,0.31117409173105376,86.33289495314811,-1.3955449613677462,-1.6806674338319907,1.0000493177708367
brewers,2003,149.28571428571428,0.2568840510366826,0.4202706539074961,0.16346985645933013,0.29287288676236045,0.32801674641148326,0.32469728867623604,93.30574162679426,-1.4749601275917066,2.3254066985645934,1.2274003189792664
brewers,2004,151.09756097560975,0.24787328490718322,0.38688280871670705,0.13918353510895884,0.2981764326069411,0.31990605326876514,0.308219209039548,81.83325262308313,1.060532687651332,-4.706698950766748,1.0102017756255044
brewers,2005,157.84615384615384,0.2595017868745939,0.422940220922677,0.16349041585445095,0.2980134827810267,0.33023278102664066,0.32628037686809613,95.16163092917479,-0.6487491877842755,3.33411306042885,1.837703053931124
brewers,2006,125.10204081632654,0.25791272430668843,0.4200611745513866,0.1623352365415987,0.2989225122349103,0.32565595432300165,0.3212026101141925,89.28319738988581,-0.20368678629690054,1.2390048939641107,1.2635725938009787
brewers,2007,155.95,0.26129721064443734,0.455899326707278,0.19454697018275088,0.2892627444693812,0.32782205835203593,0.336383776851555,100.10724591215133,0.4338730362295607,7.296248797691568,2.1040397563321576
brewers,2008,142.0909090909091,0.25200815738963533,0.4295534229046705,0.17759724888035827,0.28703454894433783,0.3246241202815099,0.32862300063979527,97.31909788867563,0.10038387715930884,3.4201375559820857,2.0005598208573256
brewers,2009,139.9111111111111,0.26215930749682337,0.4260319250317662,0.16382719186785263,0.3037777954256671,0.3399876111817027,0.3347187102922491,102.55972045743329,-0.5818773824650573,9.246871029224906,2.2066550190597205
brewers,2010,146.6046511627907,0.26238023477157363,0.42479917512690357,0.16234073604060914,0.304244923857868,0.334332328680203,0.33380076142131976,104.33343908629442,0.6672271573604062,9.828331218274112,2.4081694162436547
brewers,2011,127.35416666666667,0.2612669720268281,0.42629936201537705,0.1650134140356617,0.2938154752167512,0.3242113528545722,0.32622705709144445,102.87551120562735,-0.6993783739571405,8.395714052020285,2.661491902502863
brewers,2012,135.30434782608697,0.2590294023136247,0.4361351221079692,0.17693782133676092,0.29760009640102825,0.32395340616966584,0.3285324550128535,102.2840616966581,0.9591741645244215,10.535330976863753,2.4808483290488432
brewers,2013,151.6,0.25199323878627966,0.39736593007915566,0.14545778364116096,0.29347542875989446,0.3096197229551451,0.3100535949868074,91.47988126649076,-0.4564478891820581,0.16593007915567287,2.0747856200527703
brewers,2014,151.625,0.24913767518549051,0.39577312448474855,0.14679884583676836,0.28922291838417147,0.3092570486397362,0.31093520197856556,93.47897774113767,-1.2214344600164881,2.5433305853256387,2.1465622423742787
brewers,2015,122.93877551020408,0.25117529880478084,0.3936195219123506,0.1425034860557769,0.30052440239043826,0.3058994023904383,0.30259594953519253,87.44770916334662,-0.03454515272244355,-0.4148738379814079,1.0569389110225764
brewers,2016,121.22,0.2427000494967827,0.4055791123576968,0.16277726447780894,0.3017690150140241,0.3212324698894572,0.3144081834680746,91.89506682065665,0.266837155584887,3.121234119782214,1.1813397129186602
brewers,2017,122.7,0.2490873675631622,0.42931442542787285,0.1801954360228199,0.3085387123064385,0.321441401792991,0.320398859005705,93.5641401792991,0.26073349633251836,2.031035044824776,1.3992828035859821
brewers,2018,117.16981132075472,0.252349114331723,0.42559210950080517,0.173317230273752,0.3016365539452496,0.321887922705314,0.321561191626409,99.19887278582931,0.9153945249597423,8.723574879227051,2.309049919484702
brewers,2019,126.18,0.2467825328895229,0.4397684260580124,0.19315168806466954,0.29614297035980347,0.3286178475194167,0.32372420351878267,96.90743382469488,0.3682675542875258,4.586162624821683,2.066207005864638
cardinals,1998,149.13953488372093,0.25856759706845467,0.44578060190238583,0.1873661312958054,0.28934164977389676,0.3396614688913145,0.3392883205987838,103.9209418368938,0.6701075939497896,13.623467955714954,2.5450023389989087
cardinals,1999,171.72972972972974,0.26284938621340886,0.43027714825306895,0.16728910922253698,0.29940384010072396,0.3376554926030847,0.3332683349071451,91.89959080893925,0.5898331759521561,4.530972615675165,1.6316808309726158
cardinals,2000,167.60526315789474,0.2704174909718951,0.45849709530538546,0.18825074579996862,0.3079444182760245,0.3548693672476056,0.3524313078976291,104.85193907991835,-0.5088239912074108,6.089684408855394,2.2554561155597423
